RowIdx,Attribute1,Attribute2,Attribute3,Attribute4,OutputClass
3900,20,35.59,14,516,0
3901,20.2,18.6,0,432,0
3902,20.15,32.24,0,502,0
3903,21.93,37.46,444,1767,1
3904,22.7,26.89,534,1106,1
3905,19.5,26.7,0,456,0
3906,22.29,26.1,464,851.33,0
3907,22.2,34.37,464,1393.25,1
3908,19.89,35.4,0,529,0
3909,20.89,19.79,6,439.5,0
3910,20.75,22.5,0,460.75,0
3911,20.5,19.02,172.5,460.5,0
3912,20.39,22.5,0,434,0
3913,20.29,22.65,0,432.75,0
3914,20.5,22.39,0,434.4,0
3915,23.89,25.2,775,647.33,1
3916,22.5,29.52,87.6,652.5,0
3917,20.53,28.02,0,488,0
3918,21.39,27.46,454,966.33,1
3919,20.29,33,0,458,0
3920,20.32,33.26,433,463,1
3921,21.77,33.92,444,1173,1
3922,21.39,31.6,31,669,0
3923,20.86,19.72,433,596.75,1
3924,20,25.89,0,440,0
3925,21.2,27.63,0,561,0
3926,20,32.09,0,579,0
3927,19.55,30,0,436,0
3928,21,25,0,581,0
3929,20.79,26.6,0,1475,0
3930,20.5,22.7,0,668,0
3931,20.2,33.09,0,449,0
3932,20.7,27,0,1282,0
3933,23.18,25.7,608.33,879,1
3934,20,18.84,0,444,0
3935,20.45,33.05,0,552.5,0
3936,20.39,31.7,0,707,0
3937,20.39,27.34,0,851.5,0
3938,21.55,24.2,0,648.25,0
3939,19.39,31.15,0,433.5,0
3940,20.2,19,0,453,0
3941,22.5,24.91,433,811,1
3942,20.89,34.65,74,508.5,0
3943,19.6,30.2,0,441,0
3944,20,30.26,0,711.33,0
3945,20.15,30.6,0,711,0
3946,20,18.79,0,438,0
3947,20.39,32.66,0,664,0
3948,19.89,35.4,0,515,0
3949,20.39,18.7,0,430,0
3950,22.1,34.29,0,1585.67,0
3951,20.1,30.7,35,603,0
3952,20.29,31.2,0,715,0
3953,20.39,26.39,0,856,0
3954,20.1,30.53,0,713.33,0
3955,19.67,36.53,0,497.67,0
3956,21.5,18.5,283.33,464,0
3957,20.7,26.6,0,1559.5,0
3958,20.2,18.6,0,432,0
3959,21.6,18.52,47.75,442.5,0
3960,21.89,30.86,443.5,605.5,1
3961,20.57,19.53,0,436.67,0
3962,22.29,25.89,454,775.5,0
3963,21.1,23.39,0,519,0
3964,20.5,30.29,0,739.33,0
3965,20.79,25,419,605.4,1
3966,19.89,18.89,0,434.33,0
3967,22.93,17.53,317,452,0
3968,20.7,35.12,185.25,508.5,0
3969,21.23,26.5,449,871.83,1
3970,20.39,31.29,0,714,0
3971,20.55,32.59,14,668,0
3972,19.5,26.89,0,464.5,0
3973,20.43,23.82,0,473,0
3974,20.29,32.9,0,450.5,0
3975,20.39,30.2,0,720.67,0
3976,19.39,31.1,0,434,0
3977,23.89,25.2,804.5,676,1
3978,20.5,28.45,0,488.5,0
3979,20.2,32.9,0,448,0
3980,19.5,26.95,24,422,0
3981,23.89,26.36,758.25,1164.75,1
3982,19.89,36.5,7,506.5,0
3983,20.53,21.2,0,455.67,0
3984,20.7,35.15,166,506,0
3985,20.6,23.93,0,560.33,0
3986,20.95,23.6,0,446.5,0
3987,20.89,24,0,446.5,0
3988,23.29,26.57,546,956.75,1
3989,19.5,26.25,0,467.5,0
3990,20.7,25.5,0,551,0
3991,19.65,30.15,68,424,0
3992,19.29,27.29,0,428,0
3993,21.1,26.5,0,642.25,0
3994,20.32,30.2,0,726.67,0
3995,23.1,17,285,448.5,0
3996,19.53,26.89,31,430,0
3997,21.68,28.79,0,938.25,0
3998,22.7,29.05,479,577.75,1
3999,20.29,29.1,0,711,0
4000,21.1,19.8,0,515.5,0
4001,20.45,29.13,265,424.75,0
4002,20.55,30.2,0,744,0
4003,21.7,31.7,444,627.5,1
4004,20.5,21,0,455,0
4005,22.6,30.1,419,1204.75,1
4006,20.68,25.13,0,500,0
4007,19.89,35.5,0,515.5,0
4008,21.2,31.32,433,949.5,1
4009,20,31.6,0,590,0
4010,20.7,35.5,0,1081,0
4011,20.2,30.39,0,718,0
4012,20.1,33.09,0,444,0
4013,19.63,37.43,0,498.67,0
4014,21.1,23.5,0,537.25,0
4015,23.29,28.62,466.5,1115.67,1
4016,21.1,23.5,0,533.4,0
4017,22.29,26,464,813.67,0
4018,20,33.5,0,508,0
4019,20.39,26.23,54.33,426,0
4020,20,32.2,0,565.5,0
4021,20.15,19.22,137.75,455,0
4022,21.75,29.75,429,926,1
4023,21.29,28,0,562,0
4024,22.89,24.6,844,1192,1
4025,21.79,35.67,464,1477,1
4026,20.89,23.6,0,452.5,0
4027,20.6,26.3,0,520,0
4028,20.79,26.29,0,1532.5,0
4029,22.73,24.96,725,610,1
4030,22.79,30.83,444,1363.8,1
4031,20.5,21.29,0,446.25,0
4032,20.29,18.79,0,431.5,0
4033,20.89,32.09,0,514.5,0
4034,21.17,26.79,0,682.33,0
4035,20.39,24.79,0,801.5,0
4036,20.7,35.4,217.25,502,0
4037,20.5,33.09,0,570,0
4038,19.39,26.79,0,463,0
4039,19.79,35.26,0,528.67,0
4040,20.7,25.39,0,555,0
4041,20.15,21.2,0,448.5,0
4042,21.7,32.98,479,1155,1
4043,21.25,32.67,419,573.75,1
4044,20.29,33,0,478.5,0
4045,20.39,25.25,0,796,0
4046,19.6,37.9,0,506,0
4047,21.39,33.27,475.25,1449.25,1
4048,20,24.7,0,442,0
4049,20.79,26.2,0,1555,0
4050,20.89,23.29,396,520.75,1
4051,21.65,33.05,37,1113.5,0
4052,19.79,37,0,508,0
4053,20.76,26.39,0,1571.33,0
4054,20.7,24.5,0,461.33,0
4055,19.7,19.39,0,446,0
4056,20.6,28,0,487,0
4057,19.1,30.89,17.33,431.67,0
4058,19.79,19.39,0,441,0
4059,21.89,30.23,419,769.33,1
4060,22,26.29,469,1024,1
4061,20.5,32.5,14,668.63,0
4062,21.32,27,469,946.75,1
4063,20.26,30.36,0,728.33,0
4064,22.94,30.39,469,1330.29,1
4065,22.2,26.12,444,776.75,1
4066,20.29,33.2,0,455,0
4067,20.5,30.39,0,738.33,0
4068,21.39,20.79,492.33,837.33,1
4069,22.36,17.7,342,452.67,0
4070,19.79,19,0,441.5,0
4071,20.29,30.5,433,850.5,1
4072,20.39,29.2,272,427.33,0
4073,20.5,22.34,0,442.75,0
4074,19.29,26.89,0,471.5,0
4075,19.95,35.29,0,530,0
4076,22.1,28.37,553.4,1208.2,1
4077,22.18,25.45,602,587.75,1
4078,23.6,27.54,512,992.6,1
4079,22,38.47,438,1932.25,1
4080,20.39,30.39,0,732.5,0
4081,20.6,28.2,0,488,0
4082,21.2,25.39,0,466.25,0
4083,22.07,39.03,441,2014.33,1
4084,20.75,20.39,0,458.5,0
4085,19.5,27.7,0,450.75,0
4086,21.23,28,0,559,0
4087,20.57,19.2,409,515.33,1
4088,22.22,27.13,445.5,585,1
4089,19.7,29,0,438.5,0
4090,20,33.7,0,543,0
4091,19.2,31.05,0,436,0
4092,21.7,20.29,514,803,1
4093,20.1,18.89,0,439,0
4094,20.1,36.33,24,508.33,0
4095,21.2,31.29,433,939,1
4096,23.45,28.13,454.75,1059.5,1
4097,21.7,28.1,0,581,0
4098,20.2,33,0,447.5,0
4099,20.6,25.03,0,559.67,0
4100,20,18.79,0,444,0
4101,20.39,30.2,0,720.5,0
4102,22.2,27.5,429,910,1
4103,20,33.79,0,505,0
4104,22.6,25.7,44,548.5,0
4105,20.89,20,0,466,0
4106,20.5,22.95,0,594.5,0
4107,21.84,28.05,0,597.5,0
4108,19.6,38.09,0,499.5,0
4109,20.6,27.05,151.5,423.75,0
4110,22.29,27.39,0,622,0
4111,20.6,26,0,516.5,0
4112,22.02,25.72,591.5,590,1
4113,19.79,35.5,0,517,0
4114,20.7,22.29,0,451,0
4115,20.86,32.17,444,1198.25,1
4116,20.84,35.2,433,636.75,1
4117,19.05,31.45,0,436,0
4118,19.65,29.25,0,439.5,0
4119,21.5,28.07,449.5,852,1
4120,20.6,30.39,0,783.33,0
4121,20,31.6,0,583,0
4122,21.55,32.7,440.25,1173,1
4123,20.29,32.9,0,457,0
4124,21,35.7,433,730.25,1
4125,24.2,22.7,282.5,729.75,0
4126,20.79,32.09,10.5,681.5,0
4127,20.6,22.5,0,606,0
4128,21.29,27.79,0,566,0
4129,20.34,30.5,0,733,0
4130,21.7,28.77,454,870.5,1
4131,19.95,25.75,0,440,0
4132,22.1,34.47,440,1508,1
4133,20,35.7,0,543.33,0
4134,20.6,23.9,0,558,0
4135,23.29,26.46,558.8,951.8,1
4136,21.55,27.5,464,1034.25,1
4137,21.07,29.5,0,526,0
4138,20.23,20.57,0,442.33,0
4139,20.5,34.4,0,833,0
4140,21.5,30.2,0,879,0
4141,21.39,27.92,461.5,931.5,1
4142,20.29,22.7,0,437.33,0
4143,21.06,26.41,0,646.6,0
4144,19.7,36.5,0,505.5,0
4145,19.27,30.57,14,436.5,0
4146,20.79,26.29,0,1374.5,0
4147,22.5,25,419,819.6,0
4148,23.1,29.75,469,1233.75,1
4149,20.6,27.04,0,504.67,0
4150,20.79,31.79,0,509,0
4151,21.2,23.79,0,581.6,0
4152,20.2,30.39,0,731.5,0
4153,20.39,20.2,0,439,0
4154,21.75,28.84,454,900,1
4155,20.39,30.1,0,721.33,0
4156,21.7,35.02,474,1369.5,1
4157,20.89,23.5,0,448.33,0
4158,22.36,17.39,126.5,441,0
4159,22.39,29.79,90.5,656,0
4160,19.39,30.53,29.25,429,0
4161,20.55,25.45,0,536.5,0
4162,20.5,34.05,0,782,0
4163,20.57,30.5,301,785.67,1
4164,23.05,27.15,419,687.5,1
4165,20.96,24.57,0,574.33,0
4166,20.65,30.39,0,754.5,0
4167,21.2,27.2,0,712.25,0
4168,21.1,29.34,231.25,627.5,0
4169,20.7,22.5,0,457,0
4170,20.5,25.02,397,870.75,0
4171,21.45,27.65,446.5,988,1
4172,21.5,28.23,462.33,1044.67,1
4173,20.39,26.34,0,860,0
4174,21.98,24.56,0,714.2,0
4175,20.25,31.34,0,515,0
4176,19.39,27.39,0,445.5,0
4177,22.2,34.23,477,1411.33,1
4178,20.2,31.6,0,510.5,0
4179,20.79,27.05,0,1486,0
4180,20.29,29.29,0,732.5,0
4181,20.7,28.5,0,489.5,0
4182,20.29,32.9,0,454.33,0
4183,20.26,20.7,0,443,0
4184,21,36.09,0,1267,0
4185,20.6,24.79,0,555,0
4186,21.29,32.5,0,543,0
4187,22.39,25,671.33,586.33,1
4188,21.89,27.95,0,612.5,0
4189,21.97,27.79,423.5,623.5,1
4190,21.7,34.2,0,1475,0
4191,20.7,24.97,0,478.75,0
4192,21.6,36.92,0,1534.25,0
4193,20.7,30.2,0,769.5,0
4194,21,24.82,0,579.5,0
4195,22.2,27.07,444,1139,1
4196,20.39,22.5,0,431.5,0
4197,22.5,27.13,474,1063.5,1
4198,22.13,24.7,0,732.67,0
4199,23,25.39,68,568.5,0
4200,20.29,22.72,0,438.75,0
4201,21.29,26.68,454,895.17,1
4202,19.29,31.29,0,439,0
4203,19.6,29.5,0,437.5,0
4204,19.79,19.29,0,442.5,0
4205,24.23,22.73,268.67,718.67,0
4206,20.6,26.13,112,426,0
4207,20.7,27.2,0,1404.5,0
4208,21.95,34.57,469,1285.75,1
4209,19.5,26.7,0,463.5,0
4210,22.15,21.75,514,930.5,1
4211,21.46,28.17,454,1048.67,1
4212,19.7,19.39,0,443.33,0
4213,21.5,27.1,454,968.5,1
4214,20.1,24.05,0,438.5,0
4215,19.29,31.7,0,430,0
4216,22.96,16.79,189,440,0
4217,21.2,23.77,0,574.25,0
4218,19.79,27.1,0,441,0
4219,22.2,34.34,438,1522,1
4220,20.55,24.2,0,467,0
4221,21,25.2,453,705,1
4222,19.79,36.29,0,503,0
4223,19.57,19.6,55,454.75,0
4224,20.29,32.9,0,460,0
4225,20.84,25.34,442.5,673.5,1
4226,19.7,26.7,31,424,0
4227,20.29,29,0,730,0
4228,20.6,24.16,0,564.67,0
4229,21.76,21.2,468,890.33,1
4230,20.25,18.75,0,430.5,0
4231,20.63,24.23,0,464.33,0
4232,20.7,27.32,171,423,0
4233,20.29,31,0,715.33,0
4234,20,18.89,0,440.33,0
4235,20.89,28.84,0,1154,0
4236,21.89,30.39,0,969,0
4237,20.55,25.6,0,533.5,0
4238,21.47,33.95,474,1218,1
4239,20.89,28.7,0,1879.5,0
4240,22.7,26.89,545.75,1104.75,0
4241,20.89,23.1,0,495.5,0
4242,20.29,32.9,0,470,0
4243,21.29,32.4,433,582,1
4244,20.5,33.34,0,625.5,0
4245,21.2,23.7,0,561.4,0
4246,21.7,33.09,33.5,1164.5,0
4247,19.5,27.39,0,448.5,0
4248,22.39,25.89,37,536,0
4249,20.29,31.55,0,710.5,0
4250,21.95,30.5,433,804,1
4251,21.2,27,0,692.6,0
4252,20.25,30.29,0,714.5,0
4253,20.6,22.13,0,449,0
4254,21.15,25.39,0,453.5,0
4255,21.39,27.1,464,969,1
4256,20.46,30.2,129.33,610,0
4257,20.79,30.7,0,1128,0
4258,20.2,18.6,0,433,0
4259,20.7,20.45,0,461,0
4260,20.39,32.24,0,678.5,0
4261,23.39,28.5,471.5,1103.75,1
4262,20,33.55,0,506,0
4263,20.39,30.1,0,725.5,0
4264,21.86,29.02,454,892.75,1
4265,22.39,25.89,37,540,0
4266,20.5,23.34,0,576.5,0
4267,23.86,25.47,812.5,706.75,1
4268,20.2,19.05,0,444.5,0
4269,20.63,30.32,0,781.67,0
4270,20.13,30.36,0,710.5,0
4271,19.89,27,0,442.5,0
4272,22.79,28.6,319,632.5,0
4273,21.2,26.84,0,566.5,0
4274,20.6,30.39,0,752,0
4275,19.6,29.1,0,438,0
4276,22.2,27.29,0,591,0
4277,20.89,19.63,423.67,585.33,1
4278,20.1,32.2,0,572,0
4279,20.2,30.47,37,608,0
4280,20.02,36.52,22,508.25,0
4281,20.39,30.29,0,721.5,0
4282,23.29,26.62,546,968,1
4283,19.79,19.29,0,444,0
4284,22.15,34.24,438,1485.5,1
4285,21.27,23.68,457.5,857.75,1
4286,22.7,31.27,433,1373.33,1
4287,20,18.79,0,436,0
4288,21.07,24.89,444,745,1
4289,21,26.33,0,567,0
4290,20.6,27.3,0,495,0
4291,23.5,27,574.75,575,1
4292,19.25,30.77,67.25,426.75,0
4293,20.39,32,0,696,0
4294,19.63,37.56,0,510,0
4295,21,29.35,0,513,0
4296,21.5,33.9,499,1339.33,1
4297,22,25.5,506,936,1
4298,21,32.2,0,518,0
4299,20.86,35.1,433,665.33,1
4300,21.7,28.57,454,880.67,1
4301,19.7,19.42,0,448.75,0
4302,21.1,30.29,0,526,0
4303,22.76,26.39,635.5,1022,0
4304,20.2,35.7,31,511.5,0
4305,19.5,26.7,0,466,0
4306,20.7,28.5,175.67,431,0
4307,20.89,23.2,0,449,0
4308,20.39,32.79,0,648,0
4309,21,24.89,0,432,0
4310,21,30.29,0,813.5,0
4311,19.5,27.6,0,447,0
4312,21.79,19.05,555.5,629.75,1
4313,20.39,21.89,0,435,0
4314,20.7,34.42,419,568.75,1
4315,20.39,31.2,0,510,0
4316,20.2,32.9,0,447,0
4317,21.29,31.39,429.5,960.5,1
4318,20.39,34.92,38.75,506.5,0
4319,20.89,24,0,575,0
4320,20.82,22.87,411,497.75,1
4321,20.29,32.9,0,481,0
4322,20.7,24.85,0,485.2,0
4323,22.79,30.89,444,1353.75,1
4324,19.5,26.5,0,466.5,0
4325,20.7,26.5,0,542,0
4326,20.5,24.07,0,466.75,0
4327,20.7,24.5,0,461,0
4328,20.6,25.25,0,547.5,0
4329,22.2,21.7,514,925.25,1
4330,22.89,30.86,454,1377.33,1
4331,20.6,22.26,444,702.33,0
4332,21.89,28.16,0,626.33,0
4333,21,29.4,0,523.33,0
4334,22.6,28.77,237.5,630,0
4335,20.45,30.8,433,922,1
4336,20.29,31.2,0,721,0
4337,20.2,30.6,0,714.5,0
4338,21.96,30.46,433,807.5,1
4339,20.45,24.34,14,823,0
4340,21.7,34.2,0,1470.5,0
4341,19.29,30.92,30.75,434,0
4342,20.95,30.29,0,803.5,0
4343,22.18,27.18,454.75,1127.25,1
4344,19.34,26.79,0,472,0
4345,20.1,32.59,0,561,0
4346,20.89,25.6,0,572.75,0
4347,20.6,24.25,0,568.5,0
4348,20.39,18.7,0,430,0
4349,20.1,30.39,0,725.5,0
4350,21.97,29.18,314.67,630.33,0
4351,20.13,32.2,0,570,0
4352,20.52,24,414.6,506.2,1
4353,19.79,36.9,0,504.5,0
4354,22.7,31.47,433,1402.25,1
4355,19.5,27.7,0,447.67,0
4356,21.29,33.2,479,1432.75,1
4357,22.39,26.26,432.75,1065.5,1
4358,20.5,19.1,0,431,0
4359,24.07,22.68,264.25,746.5,0
4360,23.79,22.79,289,836.5,0
4361,21.89,34.29,0,1530.33,0
4362,20,33.7,0,506,0
4363,20.29,30.7,0,713,0
4364,20.96,25.39,444,717.8,0
4365,20.89,20.1,0,467,0
4366,20.5,21.1,0,447,0
4367,20.79,26.2,0,1565,0
4368,20.39,30,0,712.33,0
4369,20.39,26.89,0,872,0
4370,19.2,31.1,6,431.33,0
4371,20.89,25.02,0,555.25,0
4372,20.29,28.39,0,823,0
4373,20,35.79,0,532,0
4374,20.5,19.1,0,437,0
4375,20.55,33.79,405,508,1
4376,22.39,29.79,91.33,656.67,0
4377,20.25,32.95,0,465.5,0
4378,22.7,31.1,433,1361.75,1
4379,22.02,29.52,0,1085.75,0
4380,21.26,25.26,0,459.67,0
4381,20.96,24.73,0,581.33,0
4382,24.32,23.39,230,758.5,0
4383,20.5,25.39,0,793,0
4384,21.2,21.2,0,600,0
4385,22.5,25.2,577.75,1135.75,1
4386,20.7,24.89,0,487,0
4387,21.39,33.27,464,1449.75,1
4388,21.57,28.1,464,904.75,1
4389,20.1,30.79,14,604.5,0
4390,19.46,27.23,0,462.33,0
4391,21.2,27.5,0,564,0
4392,20,35.5,0,512,0
4393,22,30.43,89.33,686.67,0
4394,20,25.13,0,445.33,0
4395,20.6,19.29,0,509.5,0
4396,20.7,25.29,0,546.67,0
4397,21,26.55,0,559.5,0
4398,20.89,25.54,0,530,0
4399,20.29,29.82,0,733.33,0
4400,22.5,27,617,1040,1
4401,21.39,29.02,0,604.25,0
4402,20.73,22.79,0,449,0
4403,21.89,30.77,432.75,882.5,1
4404,20.86,25.36,0,566.33,0
4405,20.39,26.89,0,866,0
4406,20.7,20.6,0,443,0
4407,20.6,35.02,65.5,501.5,0
4408,20.57,22.18,0,441.5,0
4409,19.7,19.39,0,450,0
4410,21.1,30.09,0,531.5,0
4411,21.13,32.79,454,1094,1
4412,20.1,32.29,0,568.5,0
4413,21.39,25.7,0,485.5,0
4414,20.02,36.52,31,510.5,0
4415,23.6,27.6,505.29,978.43,1
4416,19.39,26.7,0,473,0
4417,21.29,33.23,464,1427.33,1
4418,22.2,20.66,512,832,1
4419,20.5,24.1,0,470.6,0
4420,21.32,25.7,0,480.33,0
4421,21.34,25.7,0,477.5,0
4422,19.39,31.07,0,433,0
4423,20,33.59,0,543,0
4424,20.6,25.39,0,554.5,0
4425,22.93,23.63,657,913.33,1
4426,21.43,34.06,469,1367.67,1
4427,19.75,19.39,0,439,0
4428,19.7,27.95,0,438,0
4429,20,30.29,0,710.67,0
4430,20.5,23.05,0,587.5,0
4431,20.34,31.79,0,698.5,0
4432,20.96,19.79,433,639.33,1
4433,20.29,32.9,0,473,0
4434,20.5,22.45,0,734.5,0
4435,22.6,25.02,433,841.17,1
4436,20.1,35.9,26.5,509,0
4437,20.1,32.29,0,568.5,0
4438,20.7,24.5,0,468,0
4439,20.6,23.55,0,565,0
4440,20.1,33,0,554,0
4441,19.95,30.45,0,719,0
4442,21,26,0,565,0
4443,20.39,22.5,0,437.25,0
4444,21.22,29.15,239,621.5,0
4445,20.6,19.39,0,433.5,0
4446,20.86,19.77,433,621.25,1
4447,20.5,22.32,0,432.5,0
4448,22.1,38.07,429.5,1845,1
4449,22.17,26.86,444,1077,1
4450,20.29,33.2,0,456.5,0
4451,22.2,26.92,444,1104,1
4452,23.45,26.77,583.5,558.5,1
4453,21.89,37.06,444,1722.67,1
4454,20.29,32.9,0,474,0
4455,19.2,27.7,0,434,0
4456,20.79,27.1,0,1452,0
4457,22.13,34.17,444,1401.25,1
4458,21,25.25,0,574,0
4459,20.93,32.06,24,678,0
4460,21.02,26.32,0,631.5,0
4461,20.79,26.05,0,1500.5,0
4462,22.29,17.89,352.33,452,0
4463,20.79,24.7,0,571.5,0
4464,21.7,28.1,0,594,0
4465,21.5,24.13,0,621.5,0
4466,20.7,24.5,0,469,0
4467,23.67,27.7,503.67,1001,1
4468,22,29.17,370.75,636.5,0
4469,21.5,28.15,454,941.25,1
4470,22.17,34.33,429,1449.67,1
4471,20.89,24.82,435,715.83,1
4472,21,34.09,0,1486.5,0
4473,24.39,23.34,709.25,756.5,1
4474,19.39,27.1,0,467.5,0
4475,19.96,34.29,0,547.67,0
4476,20.39,25.25,0,792.5,0
4477,20.5,34,0,793,0
4478,21.7,33.65,462.75,1152.5,1
4479,19.39,26.89,0,470.5,0
4480,21.89,29.29,419,639,1
4481,21,24.6,0,443.67,0
4482,20.79,25,0,559,0
4483,21,24.77,0,578.67,0
4484,20.15,32.59,0,564,0
4485,20.79,24.83,0,557,0
4486,19.84,36,0,534,0
4487,19.5,27.1,0,454,0
4488,21,19.79,0,471,0
4489,23.2,26,651.67,997.25,1
4490,20.39,19.22,412.2,496.25,1
4491,22,30.5,74,683.5,0
4492,19.39,26.65,0,466.5,0
4493,20.6,20.84,0,452.5,0
4494,21.39,33.5,464,1171.67,1
4495,20.1,32.29,0,568.5,0
4496,21.39,25.7,0,489,0
4497,20.6,32.5,14,672.25,0
4498,20.5,31.29,0,512,0
4499,19.7,28.89,0,439,0
4500,20.39,32.29,0,685.33,0
4501,23.5,26.4,607.5,545.25,1
4502,21.79,21.39,432.75,901,1
4503,20.63,22.25,0,451.75,0
4504,20.89,25.7,0,524,0
4505,20.29,33.09,0,446,0
4506,20,30.39,0,716,0
4507,23.29,27.7,513,1074,1
4508,20.39,27.55,0,852,0
4509,19.39,30.5,79.5,428.75,0
4510,19.39,26.7,0,473.33,0
4511,20.6,23.8,0,560.5,0
4512,21.79,33.92,436.2,1200.6,1
4513,20.79,26.1,0,1449,0
4514,21,25.1,0,578,0
4515,20.6,20.75,0,458.5,0
4516,22.1,27.5,444,599,1
4517,20.7,25.1,0,492.75,0
4518,21.2,25.29,0,468,0
4519,19.79,19.29,0,438.5,0
4520,22.29,25.23,433,991,1
4521,20.7,24.53,0,478,0
4522,20.6,27,0,517,0
4523,20.7,24.6,0,465.25,0
4524,20.89,23.45,0,446.5,0
4525,22.39,25.89,19,526.5,0
4526,20.2,32.9,0,449,0
4527,20.39,22.5,0,434,0
4528,20.6,22.39,0,700,0
4529,20.26,36.26,87,508.67,0
4530,24.2,23.5,218.33,742.33,0
4531,20.17,21.23,0,446.33,0
4532,20.75,26.2,0,1510,0
4533,21.39,25.7,0,481,0
4534,20.79,26.36,0,1339.33,0
4535,20.1,33,0,452.5,0
4536,21.5,27.79,454,1013.33,1
4537,21,25.65,11,515.5,0
4538,19.7,19.5,22,451.5,0
4539,19.57,30.2,0,436.33,0
4540,19.5,27.6,0,452,0
4541,20.15,32.2,0,566.5,0
4542,21.52,28.1,457.75,888,1
4543,20.5,35.4,47.75,502.5,0
4544,20.7,27.17,0,1408.67,0
4545,19.29,26.2,0,465,0
4546,21.1,33.09,454,1354,1
4547,20.82,34.43,73.5,512,0
4548,20.7,30.92,405,832,1
4549,21.2,27.6,0,559.5,0
4550,20.89,32.9,0,1666.5,0
4551,22.29,30,75.5,661.5,0
4552,19.45,31,0,434,0
4553,19.79,19,0,435,0
4554,22.39,29.7,92,655,0
4555,20.7,25.1,0,495.8,0
4556,23.89,25.13,799,677,1
4557,21.25,25.65,0,471,0
4558,20.29,20.7,0,437.5,0
4559,19.39,27.17,11.33,423.67,0
4560,20.5,33.63,0,681.67,0
4561,21.47,25.86,0,493.75,0
4562,20.39,32.79,0,656,0
4563,22.5,26.96,641.33,1033.25,1
4564,19.67,28.73,0,439.67,0
4565,20.29,28.79,0,790,0
4566,21.29,27.29,509.33,1001,1
4567,20.39,27,0,863.5,0
4568,20.58,22.2,0,444.4,0
4569,20.6,27.25,0,508,0
4570,20.25,19.25,0,464,0
4571,22.2,27.2,0,577,0
4572,20.7,24.63,0,475.33,0
4573,19.68,30.2,88.5,428.75,0
4574,20.39,25.79,0,795,0
4575,19.45,27,0,470,0
4576,22.6,17.1,140,443.25,0
4577,20.39,30,0,713,0
4578,20,30.29,0,712,0
4579,20.46,22.46,0,437,0
4580,22.1,28.2,543.67,1201.67,1
4581,19.7,37.4,0,509.5,0
4582,20.2,21.29,0,438,0
4583,21.89,36.95,444,1684,1
4584,20.89,29.89,0,1250,0
4585,20.7,25.1,0,505.5,0
4586,22.07,38.74,438,1974.5,1
4587,21.7,31.2,50,663.25,0
4588,20.1,30.6,0,711.5,0
4589,20,35.59,0,538,0
4590,22.1,39.05,438,2008.25,1
4591,21.2,23.75,419,620.5,1
4592,20.39,30.1,0,727,0
4593,20.7,20.55,0,459.5,0
4594,21.7,28.86,0,961.75,0
4595,22.1,17.89,81,437,0
4596,20.7,30.29,0,771,0
4597,19.5,30.29,0,437,0
4598,22,27.7,438,626,1
4599,19.89,26.7,0,438.75,0
4600,20.39,30.2,0,728,0
4601,19.5,39.4,0,505.5,0
4602,20.89,19.89,0,464,0
4603,22.2,34.2,464,1397.5,1
4604,19.34,30.79,149,433.5,0
4605,20.29,31.5,0,708.5,0
4606,20.47,19.1,411,503.25,1
4607,21.7,20.39,512.75,804,1
4608,19.79,37.09,0,505.33,0
4609,20.5,24.6,0,569,0
4610,21.76,20.39,479,820.33,1
4611,20.5,22.7,0,667,0
4612,19.89,30.39,0,723,0
4613,19.79,27.23,0,443,0
4614,19.89,36,0,531.5,0
4615,20.79,26,0,1482.5,0
4616,21.92,37.24,444,1735,1
4617,21.79,20.39,479,811.33,1
4618,21,29.9,0,512.33,0
4619,21.29,33,13,1169,0
4620,20.29,33.09,0,450,0
4621,20.7,30.6,0,765,0
4622,20.39,30.77,433,902.5,1
4623,20.39,18.76,0,434,0
4624,21.2,27.29,0,559,0
4625,20.75,35.59,135,511.5,0
4626,21.2,19.63,0,510,0
4627,21,25,0,443.5,0
4628,21,25.89,0,567,0
4629,20.89,19.84,6,439.25,0
4630,19.29,27.5,0,426,0
4631,19.34,26.65,0,469.5,0
4632,19.5,27.29,0,464,0
4633,19.29,26.2,0,466.5,0
4634,23.7,22.82,295,836,0
4635,22,19.72,555.25,733.25,1
4636,22.1,38.15,433,1863.75,1
4637,19.95,36,26.5,510.5,0
4638,22.39,27.5,0,625.5,0
4639,20.7,24.5,0,468.67,0
4640,20.89,24.2,0,572.5,0
4641,20.89,24.91,0,548.4,0
4642,20.2,30,0,721,0
4643,19.5,39,0,506,0
4644,21.7,30.07,440.25,910,1
4645,19.39,26.7,0,467,0
4646,21.31,26.83,463,927.6,1
4647,20.1,32.7,0,561,0
4648,20.5,26.2,74,417,0
4649,21.67,32.93,454,1190.67,1
4650,20.89,29.45,0,1201.5,0
4651,21.1,33.07,449.5,1384.5,1
4652,20.29,31.2,0,722,0
4653,20,18.7,0,439.5,0
4654,19.5,30.27,0,436.5,0
4655,21.29,23.95,0,594,0
4656,21,26,0,607.5,0
4657,21,25.83,0,561.67,0
4658,20.29,18.5,0,433,0
4659,19.79,37,0,508.5,0
4660,19.2,27.65,0,423.5,0
4661,20.05,32.24,0,574.5,0
4662,19.5,27.6,0,447.67,0
4663,21.79,21.82,460,959,1
4664,19.7,28.7,0,435.5,0
4665,23.74,26.39,510,809,1
4666,21,25.82,0,582,0
4667,20.89,23,0,452,0
